player1;player2;winner;league;date;status;round;Formato_esp;replay;Tier;N_Torneo;Formato;Ligas_categoria;Fase_completo;pokemons Sob;pokemon vencidos;Walkover;Match_replays;Generaciones;aka_mundial;Aka_evento
Mr.Shadowdusk;MafiaPolar6242;Mr.Shadowdusk;TORNEO;2025-05-01;Completed;Octavos de Final;OU;Replay;OU;41;SINGLES;No Posee Liga;Octavos de Final;1;6;0;https://replay.pokemonshowdown.com/gen9ou-2378823023;9;Generaciones;Absolut OU
Fur4nko;Dino agente;Fur4nko;TORNEO;2025-05-01;Completed;Octavos de Final;OU;Replay;OU;41;SINGLES;No Posee Liga;Octavos de Final;4;6;0;https://replay.pokemonshowdown.com/gen9ou-2378772391-oy9uhncw8wyioyct837nnap12gxt0dwpw;9;Generaciones;Absolut OU
Yabadaba;Ricomam;Yabadaba;TORNEO;2025-05-01;Completed;Octavos de Final;OU;Replay;OU;41;SINGLES;No Posee Liga;Octavos de Final;3;6;0;https://replay.pokemonshowdown.com/gen9ou-2380007859;9;Generaciones;Absolut OU
Adpg;SasoriVzla7;Adpg;TORNEO;2025-05-01;Completed;Octavos de Final;OU;Replay;OU;41;SINGLES;No Posee Liga;Octavos de Final;3;6;0;https://replay.pokemonshowdown.com/gen9ou-2380034910-ma99le5oxp4utj1mdjqwlxpmd1x8f9wpw;9;Generaciones;Absolut OU
Akaru;Hydreigon_chelas;Akaru;TORNEO;2025-05-01;Completed;Octavos de Final;OU;Replay;OU;41;SINGLES;No Posee Liga;Octavos de Final;5;6;0;https://replay.pokemonshowdown.com/gen9ou-2380067045-pfq9m7isbgtrcx3vcy6mogviwfhti5epw;9;Generaciones;Absolut OU
Arnau;Elin beacil;Arnau;TORNEO;2025-05-01;Completed;Octavos de Final;OU;Replay;OU;41;SINGLES;No Posee Liga;Octavos de Final;3;6;0;https://replay.pokemonshowdown.com/gen9ou-2380536037-lmvkmydo2yjeqjx0vupa0v45gtp158apw;9;Generaciones;Absolut OU
PlasticBoy;Moirix;PlasticBoy;TORNEO;2025-05-01;Completed;Octavos de Final;OU;Replay;OU;41;SINGLES;No Posee Liga;Octavos de Final;1;6;0;https://replay.pokemonshowdown.com/gen9ou-2378078592-ryi0mwl9isptavxjeu6dy2yrdv5hiq5pw;9;Generaciones;Absolut OU
D'AllFather;Mr.Shadowdusk;D'AllFather;TORNEO;2025-05-01;Completed;Cuartos de Final;OU;Replay;OU;41;SINGLES;No Posee Liga;Cuartos de Final;1;6;0;https://replay.pokemonshowdown.com/gen9ou-2381959983;9;Generaciones;Absolut OU
Yabadaba;Fur4nko;Yabadaba;TORNEO;2025-05-01;Completed;Cuartos de Final;OU;Replay;OU;41;SINGLES;No Posee Liga;Cuartos de Final;3;6;0;https://replay.pokemonshowdown.com/gen9ou-2380607709;9;Generaciones;Absolut OU
Akaru;Adpg;Akaru;TORNEO;2025-05-01;Completed;Cuartos de Final;OU;Replay;OU;41;SINGLES;No Posee Liga;Cuartos de Final;2;6;0;https://replay.pokemonshowdown.com/gen9ou-2381237532-a1jkhs7mxy2yj3wbqiwp8sg1d3fjiyppw;9;Generaciones;Absolut OU
Arnau;PlasticBoy;Arnau;TORNEO;2025-05-01;Completed;Cuartos de Final;OU;Replay;OU;41;SINGLES;No Posee Liga;Cuartos de Final;5;6;0;https://replay.pokemonshowdown.com/gen9ou-2381277291-09mtab59ma1yuwfocgvtkxmcxmywq5ypw;9;Generaciones;Absolut OU
Yabadaba;D'AllFather;Yabadaba;TORNEO;2025-05-01;Completed;Semifinal;OU;Replay;OU;41;SINGLES;No Posee Liga;Semifinal;1;6;0;https://replay.pokemonshowdown.com/gen9ou-2382629215;9;Generaciones;Absolut OU
Arnau;Akaru;Arnau;TORNEO;2025-05-01;Completed;Semifinal;OU;Replay;OU;41;SINGLES;No Posee Liga;Semifinal;1;6;0;https://replay.pokemonshowdown.com/gen9ou-2381901156-kolqm3hjjiwa0m5bjdx97bfqfcqsbtepw;9;Generaciones;Absolut OU
Yabadaba;Arnau;Yabadaba;TORNEO;2025-05-01;Completed;Final;OU;Replay;OU;41;SINGLES;No Posee Liga;Final;2;6;0;https://replay.pokemonshowdown.com/gen9ou-2383262962-ea6f9pr3xcgyp8txcuc2m4oo8dmndiapw;9;Generaciones;Absolut OU
Moirix;Saga;Moirix;TORNEO;2025-06-01;Completed;GANADORES RONDA 1;VGC;Replay;VGC;42;VGC;No Posee Liga;GANADORES RONDA 1;3;6;0;https://replay.pokemonshowdown.com/gen9vgc2025regi-2350942591-jyesqug7ir9mv6mb02dvvvuiqy8oegrpw;9;Generaciones;Rookie Rumble
Willow;Pandu;Willow;TORNEO;2025-06-01;Completed;GANADORES RONDA 1;VGC;Replay;VGC;42;VGC;No Posee Liga;GANADORES RONDA 1;6;6;0;https://replay.pokemonshowdown.com/gen9vgc2025regi-2357023361;9;Generaciones;Rookie Rumble
Jeremith047;Ocnarf30;Jeremith047;TORNEO;2025-06-01;Completed;GANADORES RONDA 1;VGC;Replay;VGC;42;VGC;No Posee Liga;GANADORES RONDA 1;4;6;0;https://replay.pokemonshowdown.com/gen9vgc2025regi-2351250207;9;Generaciones;Rookie Rumble
Porygon Z;Aki;Porygon Z;TORNEO;2025-06-01;Completed;GANADORES RONDA 1;VGC;Replay;VGC;42;VGC;No Posee Liga;GANADORES RONDA 1;5;6;0;https://replay.pokemonshowdown.com/gen9vgc2025regi-2357076841-0fopon9awqhgi0a3iyswe9lvekejj7ypw;9;Generaciones;Rookie Rumble
Moirix;MaskWolf;Moirix;TORNEO;2025-06-01;Completed;GANADORES RONDA 2;VGC;Replay;VGC;42;VGC;No Posee Liga;GANADORES RONDA 2;6;6;0;https://replay.pokemonshowdown.com/gen9vgc2025regi-2366980750-6inewuygcvcp46o3km9ei1r5f5tldt9pw;9;Generaciones;Rookie Rumble
Porygon Z;Roncito;Porygon Z;TORNEO;2025-06-01;Completed;GANADORES RONDA 2;VGC;Replay;VGC;42;VGC;No Posee Liga;GANADORES RONDA 2;5;6;0;https://replay.pokemonshowdown.com/gen9vgc2025regi-2361417096-608am2vaql0nge5m4668pkqqg3oeitapw;9;Generaciones;Rookie Rumble
Jeremith047;Okari958;Jeremith047;TORNEO;2025-06-01;Completed;GANADORES RONDA 2;VGC;Replay;VGC;42;VGC;No Posee Liga;GANADORES RONDA 2;5;6;0;https://replay.pokemonshowdown.com/gen9vgc2025regi-2361919347;9;Generaciones;Rookie Rumble
Dino324000;Willow;Dino324000;TORNEO;2025-06-01;Completed;GANADORES RONDA 2;VGC;Replay;VGC;42;VGC;No Posee Liga;GANADORES RONDA 2;6;6;0;https://replay.pokemonshowdown.com/gen9vgc2025regi-2362033656-j2n2xlx1443n46tndsc0vyumisv37d2pw;9;Generaciones;Rookie Rumble
Moirix;Dino324000;Moirix;TORNEO;2025-06-01;Completed;GANADORES RONDA 3;VGC;Replay;VGC;42;VGC;No Posee Liga;GANADORES RONDA 3;4;6;0;https://replay.pokemonshowdown.com/gen9vgc2025regi-2366984843-ss87g058gmlw5iwf1tjs407mdgaigq2pw ;9;Generaciones;Rookie Rumble
Jeremith047;Porygon Z;Jeremith047;TORNEO;2025-06-01;Completed;GANADORES RONDA 3;VGC;Replay;VGC;42;VGC;No Posee Liga;GANADORES RONDA 3;3;6;0;https://replay.pokemonshowdown.com/gen9vgc2025regi-2364927155-92bhglhaaw4tsf0gmv0yqrqglhg8wc8pw;9;Generaciones;Rookie Rumble
Saga;Roncito;Saga;TORNEO;2025-06-01;Completed;PERDEDORES RONDA 1;VGC;Replay;VGC;42;VGC;No Posee Liga;PERDEDORES RONDA 1;4;6;0;https://replay.pokemonshowdown.com/gen9vgc2025regi-2366878772;9;Generaciones;Rookie Rumble
Pandu;Okari958;Pandu;TORNEO;2025-06-01;Completed;PERDEDORES RONDA 1;VGC;Replay;VGC;42;VGC;No Posee Liga;PERDEDORES RONDA 1;3;6;0;https://replay.pokemonshowdown.com/gen9vgc2025regi-2364265043;9;Generaciones;Rookie Rumble
Ocnarf30;Willow;Ocnarf30;TORNEO;2025-06-01;Completed;PERDEDORES RONDA 1;VGC;Replay;VGC;42;VGC;No Posee Liga;PERDEDORES RONDA 1;5;6;0;https://replay.pokemonshowdown.com/gen9vgc2025regi-2362043473;9;Generaciones;Rookie Rumble
Aki;MaskWolf;Aki;TORNEO;2025-06-01;Completed;PERDEDORES RONDA 1;VGC;Replay;VGC;42;VGC;No Posee Liga;PERDEDORES RONDA 1;6;6;1;-;9;Generaciones;Rookie Rumble
Saga;Pandu;Saga;TORNEO;2025-06-01;Completed;PERDEDORES RONDA 2;VGC;Replay;VGC;42;VGC;No Posee Liga;PERDEDORES RONDA 2;5;6;0;https://replay.pokemonshowdown.com/gen9vgc2025regi-2367015316;9;Generaciones;Rookie Rumble
Aki;Ocnarf30;Aki;TORNEO;2025-06-01;Completed;PERDEDORES RONDA 2;VGC;Replay;VGC;42;VGC;No Posee Liga;PERDEDORES RONDA 2;4;6;0;https://replay.pokemonshowdown.com/gen9vgc2025regi-2371886236;9;Generaciones;Rookie Rumble
Saga;Dino324000;Saga;TORNEO;2025-06-01;Completed;PERDEDORES RONDA 3;VGC;Replay;VGC;42;VGC;No Posee Liga;PERDEDORES RONDA 3;5;6;0;https://replay.pokemonshowdown.com/gen9vgc2025regi-2369184019-p9we3muv5ofqwjrkdew035d6hxaax7lpw;9;Generaciones;Rookie Rumble
Porygon Z;Aki;Porygon Z;TORNEO;2025-06-01;Completed;PERDEDORES RONDA 3;VGC;Replay;VGC;42;VGC;No Posee Liga;PERDEDORES RONDA 3;5;6;0;https://replay.pokemonshowdown.com/gen9vgc2025regi-2371939150-1r4sx0diuajqr1gbgpd24b1o79gj94vpw;9;Generaciones;Rookie Rumble
Saga;Porygon Z;Saga;TORNEO;2025-06-01;Completed;PERDEDORES RONDA 4;VGC;Replay;VGC;42;VGC;No Posee Liga;PERDEDORES RONDA 4;6;6;0;https://replay.pokemonshowdown.com/gen9vgc2025regi-2371975398-w6cvawsri6xprdgqkqefi80psjvfab0pw;9;Generaciones;Rookie Rumble
Moirix;Jeremith047;Moirix;TORNEO;2025-06-01;Completed;Semifinal;VGC;Replay;VGC;42;VGC;No Posee Liga;Semifinal;5;6;0;https://replay.pokemonshowdown.com/gen9vgc2025regi-2371889532-qb051eagu3n11hgja0vhfamy365fxijpw;9;Generaciones;Rookie Rumble
Jeremith047;Saga;Jeremith047;TORNEO;2025-06-01;Completed;PERDEDORES RONDA 5;VGC;Replay;VGC;42;VGC;No Posee Liga;PERDEDORES RONDA 5;4;6;0;https://replay.pokemonshowdown.com/gen9vgc2025regi-2374725414;9;Generaciones;Rookie Rumble
Moirix;Jeremith047;Moirix;TORNEO;2025-06-01;Completed;Final;VGC;Replay;VGC;42;VGC;No Posee Liga;Final;4;6;0;https://replay.pokemonshowdown.com/gen9vgc2025regi-2376096000-3rp5k2k4kioct53eqlkxu2p6jjgw8v3pw ;9;Generaciones;Rookie Rumble
Moirix;Jeremith047;Moirix;TORNEO;2025-06-01;Completed;Final;VGC;Replay;VGC;42;VGC;No Posee Liga;Final;6;6;0;https://replay.pokemonshowdown.com/gen9vgc2025regi-2376101756-u8mosx9u305328ry3x2jct8bakqo8vppw;9;Generaciones;Rookie Rumble
Moirix;Jeremith047;Moirix;TORNEO;2025-06-01;Completed;Final;VGC;Replay;VGC;42;VGC;No Posee Liga;Final;6;6;0;;9;Generaciones;Rookie Rumble
Moirix;Bloody Cheese;Moirix;TORNEO;2025-06-01;Completed;RONDA SUIZA 1;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 1;4;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2378782077-9bw9wtqir92h15ov679xwgqnhvbjpqppw;9;Generaciones;Random Dobles
A25;MafiaPolar6242;A25;TORNEO;2025-06-01;Completed;RONDA SUIZA 1;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 1;5;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2375475561;9;Generaciones;Random Dobles
Angelowos;ShinkaHMA;Angelowos;TORNEO;2025-06-01;Completed;RONDA SUIZA 1;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 1;4;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2374699770;9;Generaciones;Random Dobles
Akaru;Tronchi;Akaru;TORNEO;2025-06-01;Completed;RONDA SUIZA 1;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 1;3;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2378805858-qxl6jgs0f5hk6oq52w2c6v3r7f3n243pw ;9;Generaciones;Random Dobles
Roy Kasoy;Angello77;Roy Kasoy;TORNEO;2025-06-01;Completed;RONDA SUIZA 1;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 1;3;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2377455576-ir16ud9qa9cslkai9r75w92naajstwdpw;9;Generaciones;Random Dobles
The.Ultracheese;D'AllFather;The.Ultracheese;TORNEO;2025-06-01;Completed;RONDA SUIZA 1;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 1;2;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2374847221-9wdm2o5blhbd48aqm6spy4ij3mwbuswpw;9;Generaciones;Random Dobles
Yabadaba;Bamdara;Yabadaba;TORNEO;2025-06-01;Completed;RONDA SUIZA 1;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 1;4;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2376484730;9;Generaciones;Random Dobles
Lautaro;Joscake;Lautaro;TORNEO;2025-06-01;Completed;RONDA SUIZA 1;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 1;2;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2376722762;9;Generaciones;Random Dobles
Fabricio19jr;HallacAs;Fabricio19jr;TORNEO;2025-06-01;Completed;RONDA SUIZA 1;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 1;3;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2375358246;9;Generaciones;Random Dobles
Mr.Shadowdusk;JaLax;Mr.Shadowdusk;TORNEO;2025-06-01;Completed;RONDA SUIZA 1;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 1;3;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2375208382;9;Generaciones;Random Dobles
Haseo;Chris FPS;Haseo;TORNEO;2025-06-01;Completed;RONDA SUIZA 1;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 1;3;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2372651237;9;Generaciones;Random Dobles
Blazing;SasoriVzla7;Blazing;TORNEO;2025-06-01;Completed;RONDA SUIZA 1;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 1;4;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2372654609;9;Generaciones;Random Dobles
Hydreigon_chelas;Fer111;Hydreigon_chelas;TORNEO;2025-06-01;Completed;RONDA SUIZA 1;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 1;5;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2377384949;9;Generaciones;Random Dobles
Davarv;Aki;Davarv;TORNEO;2025-06-01;Completed;RONDA SUIZA 1;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 1;2;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2376576691;9;Generaciones;Random Dobles
Ricomam;Edenking;Ricomam;TORNEO;2025-06-01;Completed;RONDA SUIZA 1;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 1;3;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2372596073;9;Generaciones;Random Dobles
Draco axel;Elin beacil;Draco axel;TORNEO;2025-06-01;Completed;RONDA SUIZA 1;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 1;1;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2373425218-8jmoi28q4vihub2sh57h8t57k65stolpw;9;Generaciones;Random Dobles
LABIAMG;Drixxard;LABIAMG;TORNEO;2025-06-01;Completed;RONDA SUIZA 1;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 1;2;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2374369804;9;Generaciones;Random Dobles
Nigga Chan;Porygon Z;Nigga Chan;TORNEO;2025-06-01;Completed;RONDA SUIZA 1;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 1;2;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2374166367-36312qw49eeke0yph462krqt01lv8edpw;9;Generaciones;Random Dobles
Nitr0kill3r;Dudusclops;Nitr0kill3r;TORNEO;2025-06-01;Completed;RONDA SUIZA 1;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 1;3;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2377418815-eas0k4buxh2f80ijena2b6895x18picpw;9;Generaciones;Random Dobles
Saga;Okari958;Saga;TORNEO;2025-06-01;Completed;RONDA SUIZA 1;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 1;2;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2372460084;9;Generaciones;Random Dobles
DMRS 666;skll02;DMRS 666;TORNEO;2025-06-01;Completed;RONDA SUIZA 1;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 1;1;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2376035524;9;Generaciones;Random Dobles
A25;Moirix;A25;TORNEO;2025-06-01;Completed;RONDA SUIZA 2;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 2;3;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2381899805-xade6w8ebd3xietq208edt8npr2luvqpw;9;Generaciones;Random Dobles
Akaru;Angelowos;Akaru;TORNEO;2025-06-01;Completed;RONDA SUIZA 2;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 2;2;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2387424925-jj34p3noagwb9gpvwnbieyfa90bwcv8pw;9;Generaciones;Random Dobles
Lautaro;Roy Kasoy;Lautaro;TORNEO;2025-06-01;Completed;RONDA SUIZA 2;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 2;4;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2383245266;9;Generaciones;Random Dobles
The.Ultracheese;Fabricio19jr;The.Ultracheese;TORNEO;2025-06-01;Completed;RONDA SUIZA 2;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 2;1;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2382603134-60t0pgvat0v0bxc0v96k5onuhrso1jmpw;9;Generaciones;Random Dobles
Yabadaba;Mr.Shadowdusk;Yabadaba;TORNEO;2025-06-01;Completed;RONDA SUIZA 2;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 2;4;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2380617457;9;Generaciones;Random Dobles
Haseo;Blazing;Haseo;TORNEO;2025-06-01;Completed;RONDA SUIZA 2;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 2;3;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2381847918;9;Generaciones;Random Dobles
Hydreigon_chelas;Aki;Hydreigon_chelas;TORNEO;2025-06-01;Completed;RONDA SUIZA 2;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 2;3;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2379443411;9;Generaciones;Random Dobles
Draco axel;Ricomam;Draco axel;TORNEO;2025-06-01;Completed;RONDA SUIZA 2;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 2;4;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2382401790;9;Generaciones;Random Dobles
LABIAMG;Nigga Chan;LABIAMG;TORNEO;2025-06-01;Completed;RONDA SUIZA 2;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 2;5;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2380702171;9;Generaciones;Random Dobles
Nitr0kill3r;Saga;Nitr0kill3r;TORNEO;2025-06-01;Completed;RONDA SUIZA 2;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 2;4;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2381964664;9;Generaciones;Random Dobles
Bloody Cheese;DMRS 666;Bloody Cheese;TORNEO;2025-06-01;Completed;RONDA SUIZA 2;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 2;4;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2379960661-h28e486xlmx34ei95tproin8m0gb0mmpw;9;Generaciones;Random Dobles
ShinkaHMA;Tronchi;ShinkaHMA;TORNEO;2025-06-01;Completed;RONDA SUIZA 2;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 2;5;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2382571552;9;Generaciones;Random Dobles
Joscake;Angello77;Joscake;TORNEO;2025-06-01;Completed;RONDA SUIZA 2;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 2;2;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2382621439-8vlxyk0f31vn4qbsaufw6fhg6rh21gepw;9;Generaciones;Random Dobles
D'AllFather;HallacAs;D'AllFather;TORNEO;2025-06-01;Completed;RONDA SUIZA 2;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 2;2;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2384160568;9;Generaciones;Random Dobles
Bamdara;JaLax;Bamdara;TORNEO;2025-06-01;Completed;RONDA SUIZA 2;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 2;2;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2380716304;9;Generaciones;Random Dobles
SasoriVzla7;Chris FPS;SasoriVzla7;TORNEO;2025-06-01;Completed;RONDA SUIZA 2;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 2;1;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2381887976;9;Generaciones;Random Dobles
Davarv;Fer111;Davarv;TORNEO;2025-06-01;Completed;RONDA SUIZA 2;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 2;6;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2382007403;9;Generaciones;Random Dobles
Elin beacil;Edenking;Elin beacil;TORNEO;2025-06-01;Completed;RONDA SUIZA 2;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 2;2;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2383214516-ixw6igesnt6we8vkml3dfjnj0celbgspw;9;Generaciones;Random Dobles
Porygon Z;Drixxard;Porygon Z;TORNEO;2025-06-01;Completed;RONDA SUIZA 2;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 2;3;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2379362799-6u9ob4dseegv8efi9xj8ah5dh81low1pw;9;Generaciones;Random Dobles
Okari958;Dudusclops;Okari958;TORNEO;2025-06-01;Completed;RONDA SUIZA 2;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 2;1;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2379325148-fy6p6x71npjo6w94ykgijj9j1c3xtg0pw;9;Generaciones;Random Dobles
skll02;MafiaPolar6242;skll02;TORNEO;2025-06-01;Completed;RONDA SUIZA 2;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 2;2;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2381102760;9;Generaciones;Random Dobles
Davarv;A25;Davarv;TORNEO;2025-06-01;Completed;RONDA SUIZA 3;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 3;2;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2385456833;9;Generaciones;Random Dobles
Lautaro;Draco axel;Lautaro;TORNEO;2025-06-01;Completed;RONDA SUIZA 3;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 3;1;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2387564198-wmsu006goxf4jjiyj153kd1hov3xttipw;9;Generaciones;Random Dobles
LABIAMG;Mr.Shadowdusk;LABIAMG;TORNEO;2025-06-01;Completed;RONDA SUIZA 3;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 3;4;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2385543489;9;Generaciones;Random Dobles
Haseo;The.Ultracheese;Haseo;TORNEO;2025-06-01;Completed;RONDA SUIZA 3;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 3;2;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2385046751-5qcuu3t6fs2yussxx30845ktj27ec7qpw;9;Generaciones;Random Dobles
Hydreigon_chelas;Nitr0kill3r;Hydreigon_chelas;TORNEO;2025-06-01;Completed;RONDA SUIZA 3;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 3;2;6;0;https://replay.pokemonshowdown.com/gen9randomdoublesbattle-2386859084;9;Generaciones;Random Dobles
Drixxard;Dudusclops;Drixxard;TORNEO;2025-06-01;Completed;RONDA SUIZA 3;RANDOM DOUBLES;Replay;RANDOM DOUBLES;43;DOBLES;No Posee Liga;RONDA SUIZA 3;6;6;0;-;9;Generaciones;Random Dobles
